CustomerID,RegistrationDate,Age,Gender,IncomeLevel,Country,City,TotalPurchases,AverageOrderValue,CustomerLifetimeValue,FavoriteCategory,SecondFavoriteCategory,EmailEngagementRate,SocialMediaEngagementRate,MobileAppUsage,CustomerServiceInteractions,AverageSatisfactionScore,EmailConversionRate,SocialMediaConversionRate,SearchEngineConversionRate,RepeatCustomer,PremiumMember,HasReturnedItems
CUST06052,2023-06-24,42,Prefer not to say,nan,UK,Berlin,9,147.7007016,1347.690975,Beauty,,0.4449233479,0.2910014062,Medium,3,4.782649888,0.1552753343,0.0952860402,0.2819251228,Yes,Yes,No
,2023-05-28,49,Other,Medium,Germany,New York,12,58.06152152,634.1577455,Food,Toys,0.4226287652,0.2177522226,nan,4,5.842856875,0.1232747765,0.5491734874,0.1809494259,Yes,No,No
CUST06054,2020-06-30,40,nan,High,Australia,,5,25.05904633,-12.88079371,Electronics,Beauty,0.298779058,0.3020120874,Never,1,8.825390827,0.1891423508,0.1105189584,0.1781851684,Yes,No,Yes
CUST06055,2021-07-18,52,,Medium,USA,,1,459.5547782,512.656574,Sports,Toys,0.1746227043,0.4349396867,nan,,8.215197688,0.08712328311,0.1030619528,0.07992606095,No,No,No
CUST06056,2022-12-08,48,Other,Low,Other,Paris,11,45.59592953,478.6528079,Clothing,Sports,0.6106283911,0.3153892532,High,1,,0.01508391819,0.1183302833,0.09248923908,Yes,No,No
CUST06057,2022-10-20,25,Other,Medium,Canada,New York,12,100.3676524,1338.419105,Toys,nan,0.2075198869,0.5202189751,High,1,7.239837283,0.1872984758,0.2823603887,0.2055665293,Yes,No,Yes
CUST06058,2018-04-25,15,Male,nan,France,Berlin,7,162.9970793,1024.531776,Sports,nan,0.287682404,0.3037355105,Never,2,6.883462505,0.3111107439,0.213787821,0.08136199264,Yes,No,Yes
CUST06059,2022-05-23,35,Male,,Other,Berlin,9,78.44302072,761.4647461,Electronics,Electronics,0.1568729599,0.1767853279,Never,0,6.631254531,0.1933995926,0.2288695147,0.109519949,Yes,No,No
CUST06060,2021-08-15,17,Female,,Germany,Berlin,7,9.544113071,139.6403972,Toys,nan,0.4659560815,0.328232117,,1,10,0.2137173609,0.1079348098,0.2571406798,Yes,Yes,No
CUST06061,2023-02-04,36,Female,Very High,France,Tokyo,7,284.5686024,1905.572469,nan,Electronics,0.4556080703,0.06129471133,Low,1,,0.2511440244,0.2423190665,0.1398973287,Yes,No,No
CUST06062,2021-01-03,34,Male,nan,Canada,Sydney,7,14.44918978,-138.6725779,Food,Beauty,0.4029257178,0.2403016421,Low,,10,0.226779801,0.05823476383,0.2125394567,Yes,No,No
CUST06063,2020-09-04,54,Other,High,Australia,Paris,,,,Clothing,Electronics,0.06393468064,0.3331244141,Never,1,8.594087154,0.169506261,0.1159528423,0.03470973947,Yes,No,No
CUST06064,2022-02-14,42,nan,High,UK,,0,25.30536164,-135.3225028,Sports,Beauty,0.4424019035,0.2272533431,nan,1,7.485816931,0.1718628424,0.1794188735,0.02611257087,No,Yes,Yes
,2021-01-31,49,Other,,Japan,Sydney,4,129.9071633,,Sports,Toys,0.1727360186,0.3232627132,nan,2,9.615851031,0.3316547842,0.1785283233,0.1126387386,,No,No
CUST06066,2018-10-24,27,nan,,Other,Paris,10,22.85945867,138.302618,Sports,Sports,0.2615982243,0.4189300976,Low,0,3.654793273,0.2212982076,0.2785231097,0.1756319076,Yes,Yes,No
CUST06067,2020-11-28,57,Male,Low,Australia,Other,3,72.77782534,173.5994774,Home Goods,,0.1543105228,0.2282000327,Medium,4,5.324331429,0.2937418953,0.1783833603,0.04360096309,Yes,No,Yes
CUST06068,2018-09-16,,nan,High,Canada,Berlin,2,6.267854962,126.674708,Clothing,Books,0.1965888249,0.1869346424,Never,0,5.979351524,0.1661629832,0.08793825236,0.1551252017,Yes,No,No
CUST06069,,41,Female,Medium,Other,Paris,4,252.3673221,978.7415225,Clothing,Beauty,0.3695273236,0.1371836775,Low,2,5.207234384,0.1080270878,0.1650169092,0.08243765802,Yes,Yes,No
CUST06070,2023-09-28,7,Male,High,France,Sydney,7,62.40853967,556.0685092,Food,Electronics,0.6343499614,0.3743432818,High,,6.579832894,0.1578649398,0.2408225925,0.1854231391,Yes,No,No
CUST06071,2023-03-08,52,Prefer not to say,Very High,USA,London,3,174.0132624,674.8150802,,Toys,0.09211395382,,Low,3,10,0.06062680925,0.2931235011,0.1884679047,Yes,No,No
CUST06072,,61,nan,Very High,UK,Sydney,0,180.2028919,-158.6853319,Sports,Food,0.2583505513,0.2678052977,Never,3,8.733986544,0.06091620549,0.2438154379,0.4773752606,No,No,No
CUST06073,2020-09-27,35,nan,High,Germany,Paris,5,170.0831068,843.2385959,Books,,0.4621059643,0.1484748366,Medium,3,8.195425782,0.05481021455,0.05019215736,0.1673809922,Yes,No,No
CUST06074,2023-04-03,35,Prefer not to say,nan,USA,Tokyo,3,146.0368238,278.0833146,Food,Sports,0.4086068907,0.1744225321,Medium,1,8.379501999,0.1982211517,0.1524884075,0.2159705857,Yes,No,No
CUST06075,2022-07-26,27,Prefer not to say,High,Other,Berlin,6,21.33916086,,Clothing,Home Goods,,0.3469838057,Never,2,2.973142833,0.1477929532,0.05681990937,0.1357429295,Yes,No,Yes
CUST06076,2018-10-03,10,Male,Very High,Canada,Sydney,5,62.81109935,400.0103468,Clothing,Electronics,0.09389049605,0.1869954563,Low,2,5.771393785,0.124454676,0.06557387232,0.163390445,Yes,No,Yes
CUST06077,2019-11-07,26,Other,Very High,France,Los Angeles,10,16.46057802,279.2047087,Toys,Home Goods,0.4916410168,0.3552695395,Low,2,7.073580906,0.02942892751,0.2575146351,0.1147282436,Yes,,No
CUST06078,2022-12-29,59,Prefer not to say,Low,France,Other,5,48.37172395,219.6899907,Clothing,nan,0.4014015197,0.1297727004,Never,0,5.987747852,0.1464156111,0.00861072491,0.08027810874,Yes,No,No
CUST06079,2020-11-17,51,nan,Medium,France,Berlin,4,170.2695846,798.5322386,Food,Food,0.2677943905,0.3311994057,Medium,1,8.017127003,0.3064312123,0.103830942,,Yes,Yes,No
CUST06080,2021-09-18,23,Prefer not to say,Low,Canada,Los Angeles,2,20.34495853,59.95657252,Electronics,Sports,0.2784949269,0.3108883485,Low,4,8.186206985,0.1919019358,0.2116558616,0.3944065864,Yes,No,Yes
CUST06081,2023-10-05,26,Male,nan,UK,Paris,2,178.7813019,390.0557528,Sports,Home Goods,0.4530063848,0.1111190394,nan,2,1.258079819,0.04110578986,0.1237206794,0.1577230661,Yes,No,Yes
CUST06082,2019-07-01,67,Male,Medium,Germany,Paris,2,113.6510299,173.9672656,Home Goods,Electronics,0.1733532397,0.09687075563,nan,3,6.983036439,0.3114838278,0.1202258768,0.3135465382,Yes,No,No
CUST06083,2021-02-09,19,,High,,Tokyo,7,30.57585546,280.3528204,Beauty,Electronics,0.200953732,0.3554378843,Low,4,10,0.1934578104,0.2307396314,0.2086965766,Yes,No,No
CUST06084,2023-09-15,24,nan,High,Canada,Los Angeles,4,30.68667942,30.89373542,Food,Clothing,0.6757253858,0.2472143195,High,3,5.608470489,0.2446019017,0.2249304296,0.2112712659,Yes,No,Yes
CUST06085,2023-08-03,28,nan,nan,France,Sydney,2,10.8531991,-128.8174756,Food,Clothing,0.09611578531,0.2984432243,Medium,3,5.53384981,0.1743311403,0.2220560059,0.4275283269,Yes,No,No
CUST06086,2019-03-15,14,Other,Very High,Germany,Berlin,2,75.51849637,66.60507875,Beauty,Clothing,0.4541398111,0.3922500018,Low,3,9.931825422,0.1097476101,0.1686609357,0.2164155816,,No,No
CUST06087,2022-10-19,26,nan,High,Other,New York,5,,42830.48176,nan,Electronics,0.1995023345,0.0333409165,Low,,5.908952739,0.1261060945,0.2057645856,0.1354586918,Yes,No,Yes
CUST06088,2022-06-04,27,Male,Low,France,,5,23.95318232,100.1272687,Home Goods,nan,0.2934683147,0.2947369036,Never,,4.220200217,0.4389359487,0.1604081651,0.09727057104,Yes,Yes,No
CUST06089,2023-01-24,21,Male,Very High,Canada,New York,3,66.88086582,348.2012474,Books,Electronics,0.2642560825,0.6396629869,Low,0,10,0.04674179331,0.09703649781,0.177496755,Yes,No,No
CUST06090,2022-05-20,54,Prefer not to say,High,France,Berlin,6,25.7085974,75.99746112,Sports,Home Goods,0.2912735277,0.240949721,High,2,8.907239184,0.109761732,0.1446212463,0.3180475211,Yes,No,No
CUST06091,2022-07-22,17,nan,,Canada,Paris,1,14.18435866,119.2325013,Books,Home Goods,0.09231463409,0.311959145,Low,3,3.080608802,0.1019073052,0.3965931405,0.3198038668,No,No,Yes
CUST06092,2018-11-03,32,Other,Medium,,Los Angeles,6,673.1480185,4075.287379,Electronics,Food,0.1475644447,0.2476943805,Never,,8.462838661,0.04598738631,0.1548980881,0.1176108358,Yes,Yes,No
CUST06093,2019-09-11,21,Female,High,France,Sydney,2,38.46927537,,Electronics,nan,0.5726711443,0.1056287484,Medium,2,4.30047289,0.334458011,0.01659952758,0.1318179156,Yes,No,No
CUST06094,2021-02-06,31,Prefer not to say,High,Canada,Los Angeles,5,389.3913515,1736.732836,Clothing,Home Goods,0.2460133002,0.4745973918,Never,5,8.03838354,0.1684606784,0.1330722812,0.132232562,Yes,No,
CUST06095,2021-10-27,21,Other,Very High,France,Berlin,7,133.1462044,,nan,Electronics,0.05161527646,0.343576229,High,,5.972538166,0.1648694596,0.4467883944,0.07127426691,Yes,No,No
,2021-10-11,36,nan,Medium,Germany,Berlin,7,26.92676674,187.9344472,Sports,Toys,0.03127598805,0.05081585089,Medium,4,4.425693406,0.1667925928,0.1986087933,0.06548619513,Yes,No,Yes
CUST06097,2022-08-27,39,,Low,Germany,London,1,95.17058738,72.33739663,Clothing,Beauty,0.2669067841,,Never,3,8.417449894,0.09671250383,0.3807799818,0.28941857,No,No,No
CUST06098,2023-10-17,56,Female,Medium,France,Tokyo,4,61.44917158,240.9439324,Beauty,Electronics,0.3082872582,0.5429596291,Never,0,10,0.1594803833,0.1897630928,0.1383715818,Yes,No,No
CUST06099,2018-06-30,26,Other,Low,France,Other,10,21.22552126,260.4915756,Toys,Home Goods,0.1544911415,0.5496189272,nan,0,9.258289446,0.3095791044,0.2104164976,0.07512651625,Yes,No,No
CUST06100,2022-01-27,59,Female,nan,Canada,Los Angeles,3,26.0084187,252.3532003,Books,Home Goods,0.6816989581,0.4525698506,Never,2,2.762767976,0.09527617751,,,Yes,No,
CUST06101,2020-07-02,22,Female,Medium,Canada,Tokyo,2,25.07884998,29.83329024,nan,Food,0.1386033616,0.3391459184,High,,10,0.03751227787,0.3184497248,0.2785595456,Yes,Yes,No
CUST06102,,31,Female,Low,Other,London,2,30.5200151,13.65532161,Toys,Sports,0.06659859629,0.3446984674,nan,2,7.575138817,0.1672775932,0.1163886767,0.03344339875,Yes,No,No
CUST06103,2023-10-15,61,Other,Very High,Canada,Paris,7,290.1451873,2020.127804,Food,nan,0.2694921616,0.5285414775,Medium,,5.401986598,0.06007511273,0.2489599959,0.3891188816,Yes,No,No
CUST06104,,78,nan,Low,Other,Los Angeles,7,32.50661013,450.7039365,Sports,Electronics,0.07885435175,0.2917928097,Never,2,,0.006622590507,0.2191696366,0.311282943,Yes,No,Yes
CUST06105,2022-06-24,,Male,nan,UK,Tokyo,1,54.32037743,44.29556197,Sports,Toys,0.552987819,0.0236321431,Medium,3,7.294519006,0.1269468788,0.1352517173,0.3486713605,No,No,No
CUST06106,2022-06-27,31,Male,Low,France,Berlin,7,46.19236715,97.92108678,Beauty,Toys,0.3405365495,0.1213638748,High,,6.232958847,0.08811943935,0.4676482049,0.1340495999,Yes,No,No
CUST06107,2022-05-02,42,Other,,Australia,Berlin,18,,592.1429323,Food,Toys,0.07899618233,0.1275630657,High,1,2.317253573,0.3661771599,0.1312813736,0.1837645117,Yes,No,No
CUST06108,2023-09-18,45,nan,Low,Other,Paris,9,14.2466293,-120.5290722,Home Goods,nan,0.4577736858,0.1977462393,High,1,6.756684354,,0.2672416957,0.4412589878,Yes,No,No
CUST06109,2021-08-01,40,Male,Medium,Other,Tokyo,6,24.48992617,172.2017441,Food,Sports,0.1748880491,0.2396340536,Never,8,6.999783825,0.1697122563,0.2633630341,0.1968293149,Yes,No,Yes
CUST06110,2020-04-01,19,Female,nan,France,Tokyo,,,338.0901438,Toys,Home Goods,0.1478369816,,Medium,1,7.277226214,0.06900320106,0.133383835,0.196950064,Yes,No,No
CUST06111,2019-08-25,38,Other,Low,France,New York,0,,29.49107393,Sports,Books,,0.05219865134,High,1,6.253981908,0.2643894182,0.06547666309,0.1565138364,No,No,Yes
CUST06112,2022-06-09,27,Other,Low,France,Other,14,110.5991133,1576.433861,Food,Beauty,0.3261071792,0.4248564724,High,4,9.611331178,0.3067171291,0.1739882303,0.1454925255,Yes,No,No
CUST06113,2020-02-24,20,Prefer not to say,nan,Canada,London,5,40.97915029,239.9210103,Beauty,Sports,0.07907930012,0.05929624993,Never,5,4.569159232,0.2199840452,0.1982712526,0.1301844945,Yes,Yes,No
CUST06114,2021-04-26,30,Prefer not to say,Low,Japan,Berlin,6,8.782497122,177.0320736,Toys,Beauty,0.464870844,0.1318979849,Low,2,3.677395714,0.1701825723,0.2130691824,0.2157141108,Yes,Yes,Yes
CUST06115,2019-11-02,39,Prefer not to say,Medium,Japan,Tokyo,1,106.672667,235.8846814,Books,Home Goods,0.4417771218,0.1993719994,Medium,1,6.885733153,0.2051444626,0.2065739488,0.2699787266,No,No,No
CUST06116,,50,nan,High,Japan,Sydney,6,91.16841002,483.6351139,Sports,Books,,0.4965464284,Low,,9.923344763,0.05503249575,0.1414506845,0.4269008916,Yes,,No
CUST06117,2021-01-01,31,Other,High,Japan,Los Angeles,1,2422.379885,129.2755205,Beauty,Clothing,0.2889444548,,Medium,3,5.123533282,0.1790645796,0.1597504006,0.07881974245,No,No,No
CUST06118,2023-06-21,33,Prefer not to say,,Other,Tokyo,3,230.2931181,606.7203672,nan,nan,0.2751441381,0.1158628005,Low,,9.933627848,0.155570582,0.3374677988,0.2551465016,Yes,No,No
CUST06119,2018-04-11,47,Other,Low,Canada,Los Angeles,7,72.20435668,400.1929242,Beauty,nan,,0.167491348,High,3,6.008629537,0.2058661866,0.03356964542,0.07509494085,Yes,No,No
CUST06120,2022-11-15,36,Female,Medium,UK,Other,2,196.3353406,419.7440721,Sports,Clothing,0.5011672022,0.2430169817,nan,1,6.606484938,0.149745207,0.3216152642,0.2392265857,Yes,Yes,Yes
CUST06121,2018-06-25,40,Prefer not to say,nan,Japan,Sydney,6,82.13905321,502.3473649,nan,nan,0.548846778,0.4376796866,Never,2,7.080209116,0.150046734,0.2381617417,0.1350018282,Yes,Yes,Yes
CUST06122,2018-08-26,36,Other,Medium,Canada,Los Angeles,0,25.17069365,-37.04893221,Toys,Electronics,0.1075658679,0.2378002464,Low,0,6.586469222,0.2969838755,0.1389583641,0.03560399577,No,No,No
CUST06123,2021-01-27,38,nan,High,Australia,Paris,7,30.436696,264.2583386,Sports,Sports,0.1771317803,0.009393368788,Low,3,5.962562205,0.0649955325,0.1302525906,0.4187068204,Yes,No,No
CUST06124,2023-06-01,18,nan,Very High,France,Sydney,,240.6984047,1410.69856,Beauty,Home Goods,0.1771343795,0.04323758099,Low,3,6.122001813,0.1821357816,0.3642584524,0.3718420641,Yes,No,Yes
CUST06125,2023-06-27,36,nan,nan,France,New York,1,112.0695635,304.8660274,Toys,Electronics,0.1141285826,0.3243439175,Low,,5.020109051,0.2537329778,0.08050526897,0.1235527002,No,No,No
CUST06126,2022-03-18,56,Prefer not to say,Low,Japan,Other,3,59.24542282,,Books,Food,0.1809161915,0.1167191237,Never,3,6.810876512,0.4069751549,0.5659582378,0.04945683474,Yes,No,Yes
CUST06127,2020-01-25,37,nan,Medium,Other,London,5,75.15654576,463.5144794,Food,Home Goods,0.1971007617,0.1659171006,Never,3,9.731849474,0.08030000237,0.1002954045,0.2573568421,Yes,No,No
CUST06128,2021-02-20,22,Male,nan,USA,Los Angeles,2,25.09319442,-62.31594533,Books,,0.1310508958,0.3536861055,Never,1,7.257317661,0.08926798907,0.1223028361,0.147173395,Yes,No,No
CUST06129,2021-11-12,57,Female,High,Canada,Los Angeles,4,220.1557114,972.4130027,nan,Clothing,0.2521649798,0.4478335814,Never,0,6.335200637,0.1250012055,0.1314371168,0.1748684273,Yes,No,No
CUST06130,2018-05-20,45,Other,Low,USA,Other,6,149.2380404,934.0609658,Home Goods,Home Goods,0.244708783,0.3333272159,Medium,1,7.171571819,0.146283709,0.3594023941,0.4691136289,Yes,No,Yes
CUST06131,2019-06-25,46,,Medium,France,Berlin,,114.1887857,480.7351673,Home Goods,Toys,0.2719741845,0.2657684124,nan,0,9.936572181,0.2070174457,0.09908540423,0.09122720664,Yes,No,No
CUST06132,2021-11-15,46,Prefer not to say,Medium,Canada,Other,2,14032.1772,159.9834264,Books,Home Goods,0.5079142418,0.1589176978,Medium,4,4.363870282,0.5111935291,0.2280812142,0.1971200263,Yes,No,No
,2018-09-27,18,Other,Low,Japan,New York,4,40.29799236,18.22346075,nan,Toys,0.1212484017,0.4633580072,Medium,1,7.168139246,,0.2991819471,0.3233889596,Yes,Yes,No
CUST06134,,44,Other,Very High,France,Berlin,6,38.05063173,244.8002283,Clothing,,0.5004144089,0.1240172393,Low,2,,0.3693609532,0.4184199381,0.08619209709,Yes,No,Yes
CUST06135,2023-03-06,55,nan,Very High,,Other,2,59.65865417,,nan,Clothing,0.2245660429,0.1919972542,High,0,5.306170003,0.34905131,0.4149510951,0.2982086793,Yes,Yes,No
CUST06136,,27,Other,nan,Japan,Paris,3,125.5279778,469.49839,Books,Food,0.3750101479,0.2906467102,Low,1,4.329358456,0.1225166224,0.1043214523,0.2085999552,Yes,No,No
CUST06137,2021-02-03,6,,Medium,USA,Paris,8,21.13226403,-10.5944762,Electronics,Toys,0.08545562166,0.3312278567,Never,3,5.708347132,0.5149174872,0.1963246778,0.09642792559,Yes,No,Yes
CUST06138,2023-09-11,40,Female,nan,Germany,London,2,3.133370456,60.59723987,,Clothing,0.3080752339,0.2573566391,Medium,1,6.704292582,0.3270904116,0.1071839002,0.2241257438,Yes,No,Yes
CUST06139,2023-02-16,35,Prefer not to say,Low,Japan,Sydney,1,95.63955226,-135.8669791,Toys,Clothing,0.3886754534,0.2279342572,Low,0,5.703821829,0.01209835324,0.109545214,0.3589879169,No,Yes,No
CUST06140,2020-12-28,11,Male,nan,Germany,Paris,5,50.1913491,184.6523099,Sports,Books,0.209324097,0.3099385243,,2,5.974552864,0.08413933744,,0.1353259037,Yes,No,No
CUST06141,2020-03-23,44,nan,Medium,Canada,Sydney,2,81.28309593,223.19613,Electronics,nan,0.226016224,0.05631399498,High,0,5.240088358,0.3372210155,0.374535054,0.1464751529,Yes,No,Yes
CUST06142,2018-12-28,42,,Very High,Other,London,1,39.96181041,44.81713172,Sports,Toys,0.3635690778,0.3679344324,Medium,,7.44515424,0.1284025984,0.0392891068,0.1912198335,No,No,No
CUST06143,2021-12-27,13,,Very High,Canada,Berlin,3,22.73876678,43.76911025,Clothing,Beauty,0.3413068393,0.199320821,Low,6,,0.5915911546,0.1268684333,0.1337428542,Yes,No,Yes
CUST06144,2020-07-17,63,Male,Low,Japan,Los Angeles,4,85.25126066,453.4623539,Books,Sports,0.3457698783,0.2505022409,High,1,4.202985431,0.2331005028,0.118645534,0.09867219062,Yes,,No
CUST06145,2018-04-10,46,Female,High,Canada,Los Angeles,4,94.08320736,188.8647121,Books,Clothing,0.2026856837,0.156154571,Low,,,0.458398008,0.07256045319,0.1996595532,Yes,Yes,Yes
CUST06146,2022-08-09,6,nan,nan,Canada,Sydney,1,6.458593106,-27.32196125,Home Goods,Electronics,0.5363466141,0.1789188658,Low,,9.8950855,0.3570792701,0.1560414151,0.02648232513,No,No,No
CUST06147,2023-08-19,47,Prefer not to say,Low,Canada,New York,1,85.87157369,,Sports,Books,0.1344715311,0.05291499292,Never,3,7.163201909,0.1721200216,0.5487678278,0.09223115135,,No,Yes
CUST06148,2020-11-18,46,Female,Very High,Canada,Paris,6,28.11660413,170.6873758,Beauty,Beauty,0.3085225807,0.320066752,Low,1,5.220294725,0.08935959754,0.4564331557,0.2990400969,Yes,No,No
CUST06149,2020-07-09,56,Female,Medium,Other,New York,6,106.7473166,689.6048634,Electronics,nan,0.031230711,,High,1,8.25377648,0.1640115706,0.2805368224,0.06359469396,Yes,No,Yes
CUST06150,2019-09-24,25,Female,Medium,Australia,New York,,179.0154407,608.0119175,Clothing,Electronics,0.4749033749,0.1217947848,nan,2,10,0.06976089621,0.1222233814,0.05811961339,,No,No
CUST06151,2019-11-13,47,nan,,Canada,Los Angeles,3,44.91668098,182.376438,Beauty,nan,0.1412697647,0.4143871689,Never,1,10,0.2119900155,0.1318540652,0.08481615953,Yes,No,No
CUST06152,2023-10-31,31,Female,High,,Paris,8,212.3411722,1630.44445,Food,nan,,0.3336060307,High,0,7.98023062,0.1631108522,,0.04921796193,Yes,No,No
CUST06153,2020-01-24,26,Female,Very High,USA,Los Angeles,4,22.89971374,-70.23499506,Sports,Clothing,0.2087324265,0.2235098886,Never,3,5.661853518,0.05214558837,0.2609594953,0.3266402963,Yes,,Yes
CUST06154,2022-01-04,22,Other,High,USA,Sydney,4,17.85017207,62.13376925,Food,Books,0.3684369472,0.2121876592,nan,3,8.657892755,0.07253923336,0.0889606603,0.3832989073,Yes,Yes,No
CUST06155,2019-12-21,6,Other,High,Australia,Tokyo,4,,322.9097146,Clothing,Toys,0.3842854761,0.3665987285,nan,2,9.433796141,0.1268980008,0.1133195963,0.212256727,Yes,No,No
CUST06156,2018-03-16,43,Other,Medium,France,,,26.28946454,232.9620378,Home Goods,Books,0.6076934617,0.338171705,nan,,,0.0200702057,0.3776560555,0.234185257,Yes,Yes,No
CUST06157,2021-07-17,30,Other,nan,Other,Other,4,108.2150123,404.1200383,nan,Books,0.2097388989,0.4955202202,High,,5.455827596,0.2532543459,0.3809521905,0.2837021798,Yes,No,Yes
CUST06158,2023-04-07,-5,Female,Medium,Japan,Paris,,12.64744442,45.68434146,Electronics,Sports,0.6831689833,0.452001929,Never,3,9.928117949,0.1685780444,0.1662474495,0.120242704,No,No,No
CUST06159,2018-03-03,36,Other,Medium,Japan,Other,2,15.6462182,79.78386035,Books,Clothing,0.3904234518,0.1529101114,Low,0,5.052671126,0.1586807853,0.1034290427,0.1133884518,Yes,No,No
CUST06160,2020-05-23,52,Male,Very High,UK,Tokyo,5,295.097758,1542.631265,,Clothing,0.1805459779,0.2906787008,Low,4,10,0.09389808891,0.1520069539,0.1469738347,Yes,Yes,
CUST06161,2018-11-16,15,Prefer not to say,,France,Tokyo,0,53.1806133,-206.1963035,Toys,Electronics,0.1879117829,0.552514644,nan,2,7.320213496,0.2582225943,0.2561773627,0.09636848832,No,,No
CUST06162,2023-11-20,24,Other,nan,Canada,Tokyo,5,192.8277413,899.4552255,Beauty,Home Goods,0.5354480107,0.118808031,Medium,2,10,0.3281366779,0.3585762167,0.0859159621,Yes,No,No
CUST06163,,41,nan,Low,UK,Sydney,4,212.025634,678.4891787,Home Goods,Beauty,0.3745220268,0.03088103772,Never,2,9.112409915,0.2068217022,0.3170346321,0.13337271,Yes,No,No
CUST06164,2020-05-23,-3,Prefer not to say,High,Other,Los Angeles,8,24.95726762,366.2851121,Electronics,Toys,0.1714170604,0.02155104438,nan,1,9.746241172,,0.2291211625,0.4536305656,Yes,Yes,No
CUST06165,2022-10-12,26,Male,High,USA,London,5,33.44080151,214.7248443,Sports,Beauty,0.2758362279,,High,2,7.223952827,0.1038101225,0.2206472716,0.156229704,Yes,Yes,Yes
CUST06166,2022-04-05,40,Prefer not to say,Medium,USA,Tokyo,5,,407.8522393,Clothing,Toys,0.4979181021,0.3196009786,Medium,0,7.117794364,0.4466626497,0.1414039263,0.1399968022,Yes,No,Yes
,2018-04-22,26,Prefer not to say,Medium,Germany,London,2,,69.59778826,nan,Electronics,0.181459749,0.3133114764,nan,3,5.480856677,0.3176296403,0.1702662715,0.4615872728,Yes,No,Yes
CUST06168,2019-04-06,15,Male,nan,Canada,Berlin,7,13.60290753,-76.70423121,Home Goods,Electronics,0.237322705,0.3205116102,nan,0,9.776571952,0.02956013337,0.0864771268,0.1946519179,Yes,No,No
CUST06169,2020-06-05,16,Other,High,Canada,Berlin,5,101.6225591,521.7439977,Electronics,Sports,0.1435539011,0.3221258791,Never,2,7.568252789,0.381798287,0.08183117595,0.268721358,Yes,Yes,No
CUST06170,2021-01-20,10,Male,Medium,,Paris,5,21.52720866,123.0497168,Beauty,Food,0.2199117067,0.152238653,Medium,3,5.858419052,0.1402855708,0.08110781765,0.02787838245,Yes,No,No
,2020-12-11,25,nan,Medium,Germany,Berlin,12,19.69134877,337.8496791,Electronics,Food,0.2153004213,0.430436666,High,1,7.251000069,0.04314359045,0.4032490115,0.2794926743,Yes,No,No
CUST06172,2019-06-04,50,Male,Very High,France,Other,1,92.68179376,211.9977349,Home Goods,Books,0.1486071118,0.2455208574,Never,4,5.359689686,0.4602882518,0.1032069027,0.2462832782,,No,No
CUST06173,2020-03-22,70,Female,Low,Germany,Sydney,4,13.08353728,131.0207596,Books,Toys,0.3083975397,,High,1,7.60074298,0.1457920442,0.180755863,0.2445924932,Yes,No,No
CUST06174,2023-04-09,35,Female,nan,Australia,Paris,5,35.9968121,127.1522109,Toys,Beauty,0.1446974692,0.2373830466,Medium,3,3.961665965,0.5023672943,0.18373529,0.2463600265,Yes,No,No
CUST06175,2022-05-24,46,Prefer not to say,Low,Canada,New York,11,27.71502412,391.9385931,nan,Home Goods,0.2941481101,0.2337621105,nan,2,4.961232367,0.3634128965,0.2202035716,0.3461723396,Yes,Yes,No
CUST06176,2020-07-15,20,Other,Low,Australia,London,4,52.06988067,139.2995013,nan,Beauty,0.4228714851,0.3541831469,High,4,5.969344764,0.0328195823,0.04459325907,,Yes,No,No
CUST06177,2019-07-11,3,Other,nan,Australia,,3,67.1957662,241.6641288,Food,Food,0.2237682073,0.4097356997,nan,1,9.353825349,0.2725647474,0.1011156089,0.1679568314,Yes,No,No
CUST06178,2020-11-21,62,Female,High,Australia,Sydney,7,8.878389445,157.9666585,Sports,Clothing,0.209228179,0.2913616842,Medium,3,6.638614208,0.3462415734,0.1793606965,,Yes,No,No
CUST06179,2019-08-02,26,nan,Medium,USA,Sydney,4,62.75722405,279.6899616,Sports,Toys,0.2383009336,0.09653519877,Low,1,3.674001203,0.2899515927,0.1567237722,0.4287043142,Yes,Yes,
CUST06180,2019-06-26,45,Male,nan,Germany,New York,9,68.12785759,603.0538129,Sports,Sports,0.588082403,0.3898202928,nan,2,3.512548543,0.2475525323,0.3117153801,0.06748904115,Yes,No,No
CUST06181,2023-12-02,37,Male,Medium,Other,London,5,294.1620679,1300.192254,Books,Clothing,0.2646618991,,Medium,,6.50347369,0.08191865564,0.1265666117,0.4337085973,Yes,No,No
CUST06182,2020-11-18,49,Male,Very High,UK,Los Angeles,4,74.52918569,342.4149772,,Toys,0.08586027367,0.2747727165,Low,3,10,0.07955082546,0.2045269401,0.175753953,Yes,No,No
CUST06183,2019-04-19,49,nan,Low,USA,New York,2,51.35885816,146.8357101,Books,Electronics,0.231568124,0.251878938,High,0,5.819083903,0.121701508,0.06611677694,,Yes,No,No
,2020-06-23,39,nan,Very High,France,Other,8,133.9808177,1063.715525,Sports,Food,0.3729953576,0.3054053543,Low,4,4.442631136,0.1883200429,0.1581248075,0.3618132505,Yes,Yes,No
CUST06185,2023-04-30,40,Male,Low,USA,,4,58.71517208,324.976966,Electronics,Food,0.2555001099,,Never,0,6.488068111,0.1870700525,0.2432430437,0.1588112144,Yes,Yes,No
